login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious
L005782,U0111,2026-07-28 16:53:00,16,Tuesday,United States,Chicago,United States,Chicago,Laptop,Chrome,44.40.20.58,1,True,Email Code,0,False,False,False,False,False,False,Normal,0
L005783,U0237,2026-07-10 14:45:00,14,Friday,United States,Edison,United States,Edison,Laptop,Chrome,199.79.170.122,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005784,U0018,2026-07-31 19:56:00,19,Friday,India,Bangalore,India,Bangalore,Laptop,Edge,51.71.217.187,0,False,None,0,False,False,False,False,False,False,Normal,0
L005785,U0211,2026-07-13 05:39:00,5,Monday,United States,Edison,United States,Edison,Laptop,Chrome,171.194.51.75,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005786,U0150,2026-07-06 19:35:00,19,Monday,United States,Boston,United States,Boston,Tablet,Safari,45.70.70.131,0,False,None,0,False,False,False,False,False,False,Normal,0
L005787,U0101,2026-07-18 18:58:00,18,Saturday,United States,Chicago,United States,Chicago,Laptop,Edge,152.172.238.125,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005788,U0080,2026-07-28 20:10:00,20,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Edge,91.46.171.97,3,True,SMS,0,True,False,False,False,False,False,New Device Login,1
L005789,U0159,2026-07-16 16:32:00,16,Thursday,United States,New York,United States,New York,Desktop,Chrome,74.52.144.201,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005790,U0163,2026-07-09 11:43:00,11,Thursday,United States,Edison,United States,Edison,Laptop,Safari,73.56.252.181,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005791,U0184,2026-07-08 16:00:00,16,Wednesday,Germany,Munich,Germany,Munich,Mobile,Chrome,55.179.176.153,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005792,U0233,2026-07-21 18:24:00,18,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,38.177.95.226,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005793,U0135,2026-07-04 18:37:00,18,Saturday,United States,Chicago,United States,Chicago,Laptop,Edge,42.101.28.149,2,False,None,0,False,False,False,False,False,True,Normal,0
L005794,U0228,2026-07-24 16:20:00,16,Friday,United States,Edison,United States,Edison,Desktop,Safari,86.10.6.184,5,False,None,0,False,False,False,False,False,True,Brute Force,1
L005795,U0071,2026-07-11 12:03:00,12,Saturday,United States,Chicago,United States,Chicago,Laptop,Safari,15.7.89.139,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005796,U0119,2026-07-04 13:13:00,13,Saturday,United States,Boston,United States,Boston,Tablet,Edge,53.155.142.86,0,False,None,0,False,False,False,False,False,True,Normal,0
L005797,U0190,2026-07-19 07:26:00,7,Sunday,United States,New York,United States,New York,Laptop,Chrome,143.19.191.229,6,False,None,0,False,False,False,False,False,False,Brute Force,1
L005798,U0126,2026-07-17 14:01:00,14,Friday,United States,Boston,United States,Boston,Laptop,Chrome,166.122.94.217,0,False,None,0,False,False,False,False,False,False,Normal,0
L005799,U0052,2026-07-06 17:34:00,17,Monday,India,Mumbai,United States,New York,Desktop,Safari,15.245.118.176,5,True,SMS,0,False,True,False,True,False,False,Impossible Travel,1
L005800,U0193,2026-07-05 08:03:00,8,Sunday,United States,New York,United States,New York,Laptop,Chrome,128.114.112.230,0,False,None,0,False,False,False,False,False,True,Normal,0
L005801,U0182,2026-07-12 17:31:00,17,Sunday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,129.106.8.232,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005802,U0108,2026-07-23 23:14:00,23,Thursday,United Kingdom,London,United Kingdom,London,Laptop,Safari,32.125.168.13,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005803,U0145,2026-07-19 22:44:00,22,Sunday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,54.70.109.90,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005804,U0100,2026-07-06 12:51:00,12,Monday,India,Mumbai,India,Mumbai,Laptop,Safari,198.203.125.14,5,False,None,0,True,False,False,False,False,False,Brute Force,1
L005805,U0073,2026-07-18 18:02:00,18,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Safari,145.28.156.217,0,False,None,0,False,False,False,False,False,True,Normal,0
L005806,U0160,2026-07-03 19:56:00,19,Friday,Germany,Berlin,Germany,Berlin,Mobile,Chrome,173.20.110.159,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005807,U0155,2026-07-04 07:30:00,7,Saturday,United States,Chicago,United States,Chicago,Tablet,Edge,18.208.231.32,6,True,Email Code,0,False,False,False,False,False,True,Brute Force,1
L005808,U0143,2026-07-12 08:14:00,8,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,114.219.47.109,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L005809,U0050,2026-07-18 16:25:00,16,Saturday,United States,Chicago,United States,Chicago,Laptop,Edge,96.14.239.148,0,False,None,0,False,False,False,False,False,False,Normal,0
L005810,U0184,2026-07-20 11:45:00,11,Monday,Germany,Munich,Germany,Munich,Mobile,Chrome,62.153.168.190,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005811,U0174,2026-07-07 14:16:00,14,Tuesday,United States,Chicago,United States,Chicago,Desktop,Safari,141.211.220.160,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005812,U0104,2026-07-26 10:44:00,10,Sunday,United Kingdom,Manchester,Brazil,São Paulo,Laptop,Chrome,65.71.58.74,4,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1
L005813,U0248,2026-07-29 08:20:00,8,Wednesday,India,Bangalore,India,Bangalore,Laptop,Chrome,157.105.226.29,8,False,None,0,False,False,False,False,True,True,Credential Stuffing,1
L005814,U0205,2026-07-07 16:55:00,16,Tuesday,India,Bangalore,Canada,Toronto,Laptop,Chrome,207.22.96.32,5,True,SMS,0,False,True,False,True,False,False,Impossible Travel,1
L005815,U0163,2026-07-25 02:44:00,2,Saturday,United States,Edison,United States,Edison,Laptop,Safari,43.43.62.19,1,True,SMS,0,False,False,True,False,False,True,Normal,0
L005816,U0116,2026-07-28 08:25:00,8,Tuesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,98.68.228.23,4,False,None,0,False,False,False,False,True,True,Credential Stuffing,1
L005817,U0081,2026-07-13 04:03:00,4,Monday,India,Bangalore,India,Bangalore,Tablet,Chrome,89.175.171.91,0,False,None,0,False,False,True,False,False,True,Normal,0
L005818,U0203,2026-07-13 13:13:00,13,Monday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,62.19.22.112,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005819,U0010,2026-07-19 12:48:00,12,Sunday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,109.237.12.143,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005820,U0088,2026-07-17 07:19:00,7,Friday,United States,Boston,United States,Boston,Laptop,Firefox,137.142.43.65,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005821,U0172,2026-07-14 11:27:00,11,Tuesday,United States,Boston,United States,Boston,Mobile,Chrome,137.239.223.194,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005822,U0155,2026-07-03 22:31:00,22,Friday,United States,Chicago,United States,Chicago,Tablet,Edge,168.158.144.231,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005823,U0150,2026-07-20 15:24:00,15,Monday,United States,Boston,United States,Boston,Tablet,Safari,14.190.241.85,1,False,None,0,False,False,False,False,False,True,Normal,0
L005824,U0060,2026-07-12 06:14:00,6,Sunday,United States,New York,United States,New York,Laptop,Safari,54.177.22.119,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005825,U0172,2026-07-01 18:45:00,18,Wednesday,United States,Boston,United States,Boston,Mobile,Chrome,113.9.194.59,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005826,U0029,2026-07-15 08:22:00,8,Wednesday,United States,Boston,United States,Boston,Mobile,Chrome,48.63.38.28,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005827,U0059,2026-07-06 15:41:00,15,Monday,United States,Boston,United States,Boston,Tablet,Safari,75.175.203.44,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005828,U0180,2026-07-26 07:00:00,7,Sunday,India,Bangalore,India,Bangalore,Desktop,Chrome,211.60.95.229,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005829,U0106,2026-07-12 20:46:00,20,Sunday,India,Mumbai,United Kingdom,London,Desktop,Safari,34.202.199.239,0,False,None,0,False,True,False,False,False,True,Foreign Login,1
L005830,U0100,2026-07-04 19:06:00,19,Saturday,India,Mumbai,India,Mumbai,Laptop,Safari,201.35.132.173,0,False,None,0,False,False,False,False,False,False,Normal,0
L005831,U0163,2026-07-10 09:37:00,9,Friday,United States,Edison,United States,Edison,Laptop,Safari,101.35.232.215,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005832,U0029,2026-07-15 11:33:00,11,Wednesday,United States,Boston,United States,Boston,Mobile,Chrome,93.126.238.123,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L005833,U0106,2026-07-05 16:36:00,16,Sunday,United Kingdom,London,United Kingdom,London,Desktop,Safari,211.6.23.25,0,False,None,0,False,False,False,False,False,True,Normal,0
L005834,U0026,2026-07-25 17:21:00,17,Saturday,United States,Chicago,United States,Chicago,Laptop,Safari,155.169.99.121,1,False,None,0,False,False,False,False,False,True,Normal,0
L005835,U0211,2026-07-03 10:52:00,10,Friday,United States,Edison,United States,Edison,Laptop,Chrome,205.118.66.57,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005836,U0085,2026-07-07 21:20:00,21,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Edge,78.193.85.141,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005837,U0056,2026-07-10 16:46:00,16,Friday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,31.147.90.204,0,False,None,0,False,False,False,False,False,False,Normal,0
L005838,U0182,2026-07-10 08:20:00,8,Friday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,100.43.126.208,1,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005839,U0017,2026-07-16 02:58:00,2,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,47.211.114.11,0,False,None,0,False,False,True,False,False,True,Normal,0
L005840,U0022,2026-07-07 18:22:00,18,Tuesday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,51.145.253.202,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005841,U0082,2026-07-30 11:45:00,11,Thursday,India,Mumbai,United States,Edison,Laptop,Safari,74.36.251.79,3,False,None,0,False,True,False,False,False,True,Foreign Login,1
L005842,U0167,2026-07-09 12:28:00,12,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,49.35.209.90,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005843,U0128,2026-07-15 15:22:00,15,Wednesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,164.143.233.91,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005844,U0060,2026-07-11 19:09:00,19,Saturday,United States,New York,United States,New York,Laptop,Safari,148.124.246.102,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005845,U0141,2026-07-19 17:33:00,17,Sunday,United States,Edison,United States,Edison,Mobile,Safari,77.251.138.221,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005846,U0179,2026-07-19 09:39:00,9,Sunday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,78.155.143.205,0,False,None,0,False,False,False,False,False,True,Normal,0
L005847,U0059,2026-07-28 08:41:00,8,Tuesday,United States,Boston,United States,Boston,Tablet,Safari,112.233.228.144,6,True,Email Code,0,False,False,False,False,True,False,Credential Stuffing,1
L005848,U0082,2026-07-14 14:23:00,14,Tuesday,United States,Edison,United States,Edison,Laptop,Safari,196.164.32.4,2,False,None,0,False,False,False,False,False,True,Normal,0
L005849,U0139,2026-07-13 15:33:00,15,Monday,United States,Boston,United States,Boston,Tablet,Firefox,179.193.59.185,1,True,Email Code,0,False,False,False,False,False,False,Normal,0
L005850,U0167,2026-07-31 15:38:00,15,Friday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,10.224.174.162,4,True,Authenticator App,0,True,False,False,False,False,False,New Device Login,1
L005851,U0052,2026-07-31 10:40:00,10,Friday,United States,New York,United States,New York,Desktop,Safari,213.82.233.227,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005852,U0136,2026-07-31 18:03:00,18,Friday,India,Mumbai,India,Mumbai,Laptop,Chrome,174.116.196.120,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005853,U0124,2026-07-03 18:10:00,18,Friday,United States,San Francisco,United States,San Francisco,Desktop,Safari,112.134.34.160,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005854,U0113,2026-07-02 13:14:00,13,Thursday,United States,Boston,United States,Boston,Desktop,Chrome,84.118.34.141,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005855,U0156,2026-07-06 16:14:00,16,Monday,India,Mumbai,India,Mumbai,Mobile,Chrome,14.170.202.160,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L005856,U0127,2026-07-07 12:36:00,12,Tuesday,United States,Boston,United States,Boston,Desktop,Firefox,147.113.14.11,1,False,None,0,False,False,False,False,False,False,Normal,0
L005857,U0102,2026-07-02 17:05:00,17,Thursday,United States,Edison,United States,Edison,Laptop,Firefox,97.123.57.65,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005858,U0211,2026-07-27 19:55:00,19,Monday,United States,Edison,United States,Edison,Laptop,Chrome,60.137.228.29,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005859,U0130,2026-07-10 11:40:00,11,Friday,United States,Boston,United States,Boston,Laptop,Chrome,151.2.37.115,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005860,U0159,2026-07-30 10:08:00,10,Thursday,United States,New York,United States,New York,Desktop,Chrome,104.230.63.237,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005861,U0034,2026-07-28 14:14:00,14,Tuesday,United States,Chicago,United States,Chicago,Mobile,Chrome,18.87.33.38,1,False,None,0,False,False,False,False,False,True,Normal,0
L005862,U0021,2026-07-05 15:50:00,15,Sunday,India,Mumbai,United States,San Francisco,Laptop,Chrome,22.28.99.84,2,True,SMS,0,False,True,False,False,False,True,Foreign Login,1
L005863,U0116,2026-07-15 19:56:00,19,Wednesday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,126.162.219.11,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L005864,U0115,2026-07-09 12:32:00,12,Thursday,United States,New York,United States,New York,Desktop,Safari,32.144.43.95,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005865,U0080,2026-07-26 11:51:00,11,Sunday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,205.99.152.55,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005866,U0048,2026-07-18 10:03:00,10,Saturday,United States,San Francisco,United States,San Francisco,Mobile,Edge,100.156.213.5,8,True,SMS,0,False,False,False,False,True,True,Credential Stuffing,1
L005867,U0192,2026-07-15 14:18:00,14,Wednesday,Germany,Munich,Germany,Munich,Laptop,Firefox,68.194.116.106,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005868,U0122,2026-07-23 18:28:00,18,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,84.203.173.91,9,False,None,0,False,False,False,False,False,True,Brute Force,1
L005869,U0046,2026-07-26 08:19:00,8,Sunday,Brazil,São Paulo,Brazil,São Paulo,Desktop,Firefox,11.82.19.228,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005870,U0136,2026-07-13 18:10:00,18,Monday,India,Mumbai,India,Mumbai,Laptop,Chrome,109.172.160.129,10,False,None,0,False,False,False,False,False,False,Brute Force,1
L005871,U0076,2026-07-12 12:05:00,12,Sunday,United States,New York,United States,New York,Laptop,Chrome,57.163.93.157,0,False,None,0,False,False,False,False,False,True,Normal,0
L005872,U0143,2026-07-05 10:40:00,10,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,61.159.12.243,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005873,U0104,2026-07-10 20:26:00,20,Friday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,89.4.119.254,8,True,Authenticator App,0,True,False,False,False,False,True,Brute Force,1
L005874,U0209,2026-07-07 07:15:00,7,Tuesday,India,Delhi,India,Delhi,Desktop,Chrome,99.250.171.53,2,False,None,0,False,False,False,False,False,True,Normal,0
L005875,U0221,2026-07-11 12:06:00,12,Saturday,United States,Boston,United States,Boston,Laptop,Chrome,36.39.103.153,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005876,U0050,2026-07-30 17:02:00,17,Thursday,United States,Chicago,United States,Chicago,Laptop,Edge,178.224.122.119,9,False,None,0,False,False,False,False,False,False,Brute Force,1
L005877,U0206,2026-07-15 17:53:00,17,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,100.156.213.5,5,True,Email Code,0,False,False,False,False,True,True,Credential Stuffing,1
L005878,U0089,2026-07-12 19:30:00,19,Sunday,United Kingdom,London,United Kingdom,London,Laptop,Chrome,29.170.90.52,0,True,Email Code,0,False,False,False,False,False,False,Normal,0
L005879,U0137,2026-07-28 11:06:00,11,Tuesday,United Kingdom,London,United Kingdom,London,Laptop,Edge,176.227.249.61,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005880,U0085,2026-07-20 14:16:00,14,Monday,United States,San Francisco,United States,San Francisco,Laptop,Edge,17.230.131.250,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005881,U0196,2026-07-19 11:05:00,11,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,194.12.239.50,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005882,U0128,2026-07-17 17:32:00,17,Friday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,23.66.103.91,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005883,U0059,2026-07-21 13:50:00,13,Tuesday,United States,Boston,United States,Boston,Tablet,Safari,98.78.49.3,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L005884,U0113,2026-07-17 16:09:00,16,Friday,India,Bangalore,United States,Boston,Desktop,Chrome,25.12.228.7,4,True,Authenticator App,0,False,True,False,True,False,True,Impossible Travel,1
L005885,U0191,2026-07-03 09:24:00,9,Friday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,180.213.14.118,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005886,U0069,2026-07-03 10:15:00,10,Friday,India,Mumbai,India,Mumbai,Mobile,Safari,182.207.3.219,2,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005887,U0084,2026-07-27 17:53:00,17,Monday,United Kingdom,London,United Kingdom,London,Desktop,Edge,46.110.133.4,0,False,None,0,False,False,False,False,False,True,Normal,0
L005888,U0141,2026-07-09 08:55:00,8,Thursday,United States,Edison,United States,Edison,Mobile,Safari,104.152.1.203,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005889,U0203,2026-07-22 05:31:00,5,Wednesday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,197.134.210.250,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005890,U0155,2026-07-03 09:30:00,9,Friday,United States,Chicago,United States,Chicago,Tablet,Edge,140.156.124.34,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L005891,U0208,2026-07-05 05:50:00,5,Sunday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,199.125.248.206,0,False,None,0,False,False,False,False,False,True,Normal,0
L005892,U0174,2026-07-12 15:39:00,15,Sunday,United States,Chicago,United States,Chicago,Desktop,Safari,75.207.71.141,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005893,U0248,2026-07-31 15:01:00,15,Friday,India,Bangalore,India,Bangalore,Laptop,Chrome,211.138.96.96,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005894,U0032,2026-07-04 07:00:00,7,Saturday,United States,Edison,United States,Edison,Laptop,Safari,167.193.62.155,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005895,U0168,2026-07-18 07:59:00,7,Saturday,United States,Chicago,United States,Chicago,Laptop,Safari,186.174.162.218,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005896,U0215,2026-07-21 07:04:00,7,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,109.187.252.239,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005897,U0046,2026-07-03 15:41:00,15,Friday,Brazil,São Paulo,Brazil,São Paulo,Desktop,Firefox,21.223.201.241,0,True,SMS,0,False,False,False,False,False,True,Normal,0
L005898,U0219,2026-07-21 06:27:00,6,Tuesday,United States,Edison,United States,Edison,Laptop,Chrome,11.140.169.197,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005899,U0179,2026-07-18 08:35:00,8,Saturday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,220.88.223.173,0,False,None,0,False,False,False,False,False,True,Normal,0
L005900,U0183,2026-07-11 06:49:00,6,Saturday,Canada,Toronto,Canada,Toronto,Laptop,Safari,51.57.47.14,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005901,U0113,2026-07-07 15:02:00,15,Tuesday,United States,Boston,United States,Boston,Desktop,Chrome,114.20.232.85,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005902,U0187,2026-07-31 17:14:00,17,Friday,United Kingdom,London,United Kingdom,London,Desktop,Chrome,149.229.178.169,0,False,None,0,False,False,False,False,False,True,Normal,0
L005903,U0209,2026-07-19 05:18:00,5,Sunday,India,Delhi,India,Delhi,Desktop,Chrome,108.147.243.77,0,False,None,0,False,False,False,False,False,True,Normal,0
L005904,U0040,2026-07-24 20:25:00,20,Friday,Canada,Vancouver,Canada,Vancouver,Desktop,Chrome,214.3.229.43,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005905,U0025,2026-07-20 07:55:00,7,Monday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,211.66.78.183,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005906,U0164,2026-07-02 03:57:00,3,Thursday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,38.247.134.119,1,True,SMS,0,False,False,True,False,False,True,Normal,0
L005907,U0236,2026-07-10 14:49:00,14,Friday,United States,Edison,United States,Edison,Laptop,Chrome,112.240.217.139,6,True,Email Code,0,False,False,False,False,True,True,Credential Stuffing,1
L005908,U0197,2026-07-20 11:11:00,11,Monday,Germany,Munich,Germany,Munich,Laptop,Chrome,39.79.254.195,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005909,U0104,2026-07-31 19:38:00,19,Friday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,160.196.22.82,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005910,U0219,2026-07-11 06:20:00,6,Saturday,Germany,Berlin,United States,Edison,Laptop,Chrome,71.56.167.15,2,True,Authenticator App,0,False,True,False,False,False,True,Foreign Login,1
L005911,U0154,2026-07-18 19:00:00,19,Saturday,Canada,Toronto,India,Delhi,Laptop,Chrome,145.102.182.226,2,False,None,0,False,True,False,False,False,False,Foreign Login,1
L005912,U0241,2026-07-28 10:13:00,10,Tuesday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,220.96.11.80,2,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005913,U0008,2026-07-15 08:57:00,8,Wednesday,United States,Chicago,United States,Chicago,Mobile,Chrome,130.236.229.213,0,False,None,0,False,False,False,False,False,True,Normal,0
L005914,U0071,2026-07-20 08:24:00,8,Monday,United States,Chicago,United States,Chicago,Laptop,Safari,103.213.61.186,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L005915,U0223,2026-07-10 18:17:00,18,Friday,United States,San Francisco,United States,San Francisco,Tablet,Edge,180.151.187.146,0,False,None,0,False,False,False,False,False,True,Normal,0
L005916,U0105,2026-07-31 15:38:00,15,Friday,United States,Edison,United States,Edison,Desktop,Firefox,105.185.154.98,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005917,U0123,2026-07-16 11:28:00,11,Thursday,United States,Chicago,India,Delhi,Laptop,Chrome,153.210.196.243,0,True,SMS,0,False,True,False,False,False,False,Foreign Login,1
L005918,U0153,2026-07-08 20:40:00,20,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Mobile,Chrome,136.153.55.34,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005919,U0067,2026-07-29 15:04:00,15,Wednesday,United States,San Francisco,United States,San Francisco,Mobile,Chrome,102.168.143.236,0,False,None,0,False,False,False,False,False,True,Normal,0
L005920,U0033,2026-07-05 15:20:00,15,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,154.192.175.252,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005921,U0217,2026-07-11 08:05:00,8,Saturday,United States,Edison,United States,Edison,Laptop,Safari,191.15.191.60,0,True,Email Code,0,False,False,False,False,False,True,Normal,0
L005922,U0177,2026-07-24 05:01:00,5,Friday,United States,Boston,United States,Boston,Laptop,Chrome,145.59.187.122,9,False,None,0,False,False,False,False,False,False,Brute Force,1
L005923,U0175,2026-07-22 09:54:00,9,Wednesday,United States,Chicago,United States,Chicago,Laptop,Safari,183.38.103.47,0,False,None,0,False,False,False,False,False,True,Normal,0
L005924,U0076,2026-07-13 09:18:00,9,Monday,United States,New York,United States,New York,Laptop,Chrome,196.138.217.118,0,False,None,0,False,False,False,False,False,True,Normal,0
L005925,U0113,2026-07-03 10:45:00,10,Friday,United States,Boston,United States,Boston,Desktop,Chrome,138.234.5.209,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005926,U0128,2026-07-20 15:13:00,15,Monday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,56.26.236.77,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005927,U0096,2026-07-30 12:38:00,12,Thursday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,86.60.59.10,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0
L005928,U0025,2026-07-25 10:47:00,10,Saturday,United States,San Francisco,United States,San Francisco,Desktop,Firefox,204.178.193.108,4,True,Authenticator App,0,True,False,False,False,False,True,New Device Login,1
L005929,U0073,2026-07-13 16:03:00,16,Monday,United States,San Francisco,United States,San Francisco,Laptop,Safari,156.195.85.40,0,False,None,0,False,False,False,False,False,False,Normal,0
L005930,U0004,2026-07-16 07:28:00,7,Thursday,United States,Boston,United States,Boston,Laptop,Safari,53.57.240.40,1,True,SMS,0,False,False,False,False,False,True,Normal,0
L005931,U0235,2026-07-14 16:03:00,16,Tuesday,United States,Chicago,United States,Chicago,Desktop,Chrome,106.105.95.152,0,True,SMS,0,False,False,False,False,False,False,Normal,0
L005932,U0146,2026-07-29 13:43:00,13,Wednesday,United States,Edison,United States,Edison,Laptop,Firefox,86.23.64.43,0,True,Authenticator App,0,False,False,False,False,False,False,Normal,0
L005933,U0212,2026-07-01 13:27:00,13,Wednesday,United States,Boston,United States,Boston,Laptop,Chrome,35.252.146.106,0,True,SMS,0,False,False,False,False,False,True,Normal,0
